element,id,geometry,amenity,tourism,leisure,name,name:en,int_name,name:ja,ele,natural,addr:city,addr:postcode,addr:quarter,operator,operator:type,addr:province,opening_hours,source,description,website,name:ja-Latn,wikidata,addr:neighbourhood,direction,man_made,tower:construction,tower:type,layer,note,note:ja,source_ref,alt_name:fr,fee,name:fr,name:ja-Hira,wikimedia_commons,wikipedia,name:de,survey:date,addr:block_number,social_facility,KSJ2:BDC,KSJ2:DFC,KSJ2:DFC_label,KSJ2:PRC,KSJ2:PRC_label,KSJ2:forest_id,source:en,source:ja,landuse,surface,access,building,addr:full,addr:housenumber,shelter_type,source:name,height,crop,fixme,addr:county,phone,area,highway,operator:wikidata,place,contact:tripadvisor,contact:website,name:es,start_date,short_name,building:levels,roof:colour,roof:levels,roof:shape,level,addr:country,sport,bench,emergency,name:ja_kana,type,operator:ja,source:outline,addr:suburb,name:ja_rm,assembly_point:earthquake,assembly_point:fire,assembly_point:tsunami,shelter_type:ja,official_name,garden:type,barrier,fence_type,source:date,leaf_type,alt_name,private,check_date,opening_date,source:geometry,alt_name:en,alt_name:ja-Hira,alt_name:ja-Latn,architect,architect:wikidata,internet_access,name:it,name:vi,name:zh,short_name:en,short_name:fr,short_name:ja-Hira,short_name:ja-Latn,subject,subject:wikidata,mapillary,latitude,longitude
way,662555772,"POLYGON ((133.7844754 34.5232778, 133.7845465 34.5230734, 133.785199 34.52323, 133.7847599 34.5233665, 133.784704 34.5233849, 133.7846664 34.5233858, 133.7844754 34.5232778))",,,park,くすのき団地公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.52323505260609,133.78475739618972
way,662555773,"POLYGON ((133.7865806 34.5222232, 133.7866443 34.5224186, 133.7870265 34.5224988, 133.787046 34.5224847, 133.7871417 34.5223241, 133.7870641 34.5222919, 133.7870629 34.5222577, 133.7868843 34.5221755, 133.7868732 34.5221894, 133.7868008 34.5221524, 133.7867768 34.5221519, 133.7866776 34.5221875, 133.7865806 34.5222232))",,,park,広江団地１号公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.52232455865259,133.78685340937824
way,662555774,"POLYGON ((133.7861327 34.5196016, 133.7861964 34.5195899, 133.78641 34.5192217, 133.7863562 34.5191245, 133.7860604 34.5190986, 133.7859781 34.5194587, 133.7860604 34.5194846, 133.7860259 34.5195625, 133.7861327 34.5196016))",,,park,広江団地２号公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.51932535876013,133.78617699648615
way,662555775,"POLYGON ((133.7831863 34.5223112, 133.7831407 34.5225002, 133.7832061 34.5225796, 133.783331 34.5225834, 133.7833182 34.5224531, 133.7831863 34.5223112))",,,park,広江７丁目公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.522474558407396,133.78323435227907
way,662555776,"POLYGON ((133.7870142 34.5248384, 133.7870147 34.5247331, 133.7873562 34.5247385, 133.7873575 34.524787, 133.7870505 34.5248304, 133.7870328 34.5248337, 133.7870142 34.5248384))",,,park,広江７丁目第２公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.52477494717972,133.78716508909653
way,662589640,"POLYGON ((133.5779471 34.617415, 133.5779361 34.6173726, 133.5780064 34.6172128, 133.5782418 34.616802, 133.5789567 34.617154, 133.5790307 34.6172123, 133.5791261 34.6172596, 133.5792678 34.6172947, 133.5793961 34.6174301, 133.5790443 34.6178808, 133.5789868 34.6178587, 133.5789454 34.6179049, 133.5779471 34.617415))",,,park,東川面アクアパーク,,,,,,矢掛町,714-1223,,,,岡山県,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小田郡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61737346001191,133.57864212812788
way,662590077,"POLYGON ((133.5900294 34.627623, 133.5898037 34.6275407, 133.5898168 34.6274901, 133.5898601 34.627503, 133.5899248 34.6273226, 133.5899786 34.6273395, 133.5900633 34.6271765, 133.5901184 34.6271593, 133.5902078 34.6270028, 133.5902404 34.6269538, 133.5904561 34.6270315, 133.5904806 34.6270559, 133.5904742 34.6270899, 133.5904079 34.6272336, 133.5903696 34.6273906, 133.5902384 34.6276011, 133.5902078 34.6276196, 133.5900294 34.627623))",,,park,ネバーランドやかげ児童公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.62732541615381,133.59017511265122
way,662618263,"POLYGON ((133.4624948 34.591452, 133.4624952 34.5914753, 133.4624959 34.591522, 133.4625241 34.5915413, 133.4627438 34.5915378, 133.4627617 34.5915188, 133.4637684 34.5914562, 133.4639418 34.5914572, 133.4643974 34.5914823, 133.4644747 34.5914809, 133.4644847 34.5914931, 133.4645102 34.5914769, 133.4645507 34.5914319, 133.4645617 34.5912985, 133.4644204 34.5910999, 133.4643443 34.590937, 133.4641237 34.589936, 133.4636347 34.5891317, 133.4633791 34.5888419, 133.4622006 34.5871285, 133.4619932 34.586976, 133.4613649 34.5865124, 133.4610141 34.5864084, 133.4605343 34.5865675, 133.4601797 34.5863894, 133.4591667 34.5857618, 133.4588747 34.5856484, 133.4588194 34.585437, 133.4587321 34.585186, 133.4589208 34.5849216, 133.4592127 34.584595, 133.4588468 34.5843319, 133.4585522 34.5846571, 133.458744 34.5847765, 133.4582757 34.5853644, 133.4583736 34.585678, 133.4584738 34.585891, 133.4585329 34.5859741, 133.4586106 34.5860309, 133.4597074 34.586779, 133.4601938 34.5870945, 133.4615617 34.5880112, 133.461746 34.5881647, 133.4618527 34.5882627, 133.4619966 34.5884349, 133.4620668 34.5885421, 133.4621151 34.5886218, 133.462197 34.5887954, 133.4624223 34.589244, 133.4625667 34.5895996, 133.4625807 34.5896515, 133.4625806 34.5897057, 133.4625789 34.5897923, 133.4625718 34.59007, 133.4625665 34.5902617, 133.4625384 34.5911151, 133.4625182 34.5912688, 133.4624948 34.591452))",,,park,井原運動公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.588524972748885,133.46201514240607
way,662618275,"POLYGON ((133.4440451 34.5826537, 133.4441283 34.5826854, 133.4446514 34.582642, 133.4445891 34.5823526, 133.4445761 34.5822596, 133.4442633 34.5822822, 133.4440251 34.5823087, 133.4440451 34.5826537))",,,park,出雲池ひろば,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.58247608128029,133.44432604110813
way,664642070,"POLYGON ((132.7672796 35.3742186, 132.7677492 35.3741584, 132.7677778 35.3743354, 132.7673368 35.3743966, 132.7672796 35.3742186))",,,park,中野本町公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37427649033716,132.76753463760826
way,665316111,"POLYGON ((132.8228939 35.3832771, 132.823577 35.3837784, 132.8229102 35.3844743, 132.8231502 35.3846978, 132.8234256 35.3846844, 132.8236189 35.3847982, 132.8233244 35.3851098, 132.8232532 35.3852969, 132.8232493 35.385401, 132.8236793 35.3855422, 132.8237578 35.38565, 132.8237309 35.3857646, 132.8236483 35.3858269, 132.8231833 35.3858252, 132.823144 35.3860645, 132.8236421 35.386329, 132.8241877 35.3866138, 132.8244667 35.3868227, 132.8242145 35.3872169, 132.8242435 35.3872658, 132.8242455 35.3873618, 132.8242042 35.3875169, 132.8242166 35.3875489, 132.8242745 35.3876179, 132.8242352 35.3876483, 132.8241815 35.3876483, 132.8236255 35.3871816, 132.8230923 35.3874579, 132.8224083 35.3874916, 132.8221658 35.387298, 132.821651 35.3863834, 132.820564 35.3850171, 132.8204011 35.385012, 132.8201505 35.3845268, 132.819693 35.3842739, 132.8195339 35.3842023, 132.8192983 35.3839479, 132.8194316 35.383808, 132.8194264 35.3835755, 132.8189707 35.3834079, 132.8192156 35.3829891, 132.8202401 35.3829553, 132.8202542 35.383701, 132.8221995 35.3838913, 132.8225033 35.383687, 132.8228939 35.3832771))",,,park,斐川公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.38519184455434,132.82198150388564
way,665515828,"POLYGON ((133.2337237 34.4055236, 133.2337881 34.4055247, 133.2339128 34.4055369, 133.2340738 34.4055557, 133.2342079 34.40558, 133.2342924 34.4055922, 133.2343245 34.4056055, 133.234346 34.4056176, 133.2343567 34.4056387, 133.2343581 34.4056652, 133.2343473 34.4057515, 133.2343312 34.4058102, 133.2343152 34.4058577, 133.234283 34.4058777, 133.2342494 34.4058998, 133.2342173 34.405912, 133.234169 34.4059086, 133.2341314 34.4058998, 133.2340992 34.4058799, 133.2340845 34.4058666, 133.2340697 34.4058345, 133.2340469 34.4057902, 133.2340215 34.4057416, 133.2340013 34.4057017, 133.2339531 34.4056475, 133.2339316 34.4056276, 133.2339209 34.4056121, 133.2338525 34.4055789, 133.2338042 34.4055523, 133.2337827 34.4055424, 133.233764 34.4055346, 133.2337237 34.4055236))",,,park,歌児童公園,,,,,,尾道市,722-0062,向東町,,,広島県,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40570240169914,133.2341415310089
way,666107560,"POLYGON ((133.557915 34.5041455, 133.5579433 34.504058, 133.5580955 34.5039034, 133.5581203 34.5038217, 133.5583893 34.5040055, 133.557915 34.5041455))",,,park,堂迫公園,,,,,,,,,里庄町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.50399647892128,133.5581371574739
way,666283057,"POLYGON ((132.2379076 34.9940855, 132.237989 34.9942827, 132.2378015 34.9943363, 132.2378988 34.994632, 132.23792 34.9947161, 132.2379625 34.9948335, 132.2379696 34.9949379, 132.237966 34.9950162, 132.2379448 34.9950988, 132.2379137 34.9951578, 132.2380188 34.9951698, 132.2380957 34.9951689, 132.2381782 34.9951483, 132.2382631 34.9950962, 132.2383582 34.9950679, 132.2385278 34.9950571, 132.2386246 34.9950486, 132.2389239 34.9949756, 132.239032 34.9949726, 132.2390972 34.9949972, 132.2391726 34.9950343, 132.239244 34.9950736, 132.239318 34.995193, 132.2394082 34.9953076, 132.2395197 34.995367, 132.2397445 34.9953641, 132.2398064 34.9953916, 132.2398878 34.9954627, 132.2399568 34.9954931, 132.2401143 34.9954786, 132.2401993 34.9954308, 132.2402771 34.9953786, 132.2402736 34.9952409, 132.24024 34.9951017, 132.2403302 34.9950249, 132.2404222 34.9949466, 132.2404561 34.9948883, 132.2404635 34.9948153, 132.240436 34.9947719, 132.2403803 34.994734, 132.2403086 34.9947032, 132.2402623 34.9946829, 132.2402449 34.9946543, 132.2403006 34.994517, 132.2403052 34.994456, 132.2402717 34.9944099, 132.2402248 34.9943593, 132.2401691 34.9943258, 132.240033 34.9942715, 132.2399727 34.9942319, 132.2398982 34.9941577, 132.2398479 34.994133, 132.2397038 34.994105, 132.2395857 34.9940764, 132.2394603 34.9940413, 132.2392719 34.9939814, 132.2391653 34.9939633, 132.2389918 34.9939099, 132.2388144 34.9939061, 132.2384337 34.9938276, 132.2382586 34.9939252, 132.2381349 34.9939941, 132.2379076 34.9940855))",,,park,高角山公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99461687960597,132.23912873186606
way,666305589,"POLYGON ((133.6418876 34.1119882, 133.6395102 34.1120466, 133.639435 34.1106754, 133.6390293 34.1106916, 133.6390925 34.1121117, 133.6390528 34.1121562, 133.6390948 34.1130532, 133.6406613 34.1135359, 133.6407375 34.1135216, 133.6408496 34.1133573, 133.6408982 34.1133615, 133.6418876 34.1119882))",,,park,山田ふれあい緑地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.112430281615865,133.64014504636364
way,666445682,"POLYGON ((133.4632852 34.5986491, 133.4634543 34.5982612, 133.4634673 34.5982451, 133.4634973 34.598238, 133.4640211 34.5984033, 133.4640399 34.5983913, 133.4642018 34.5984427, 133.4642288 34.5984301, 133.4643819 34.5984751, 133.4644019 34.5985062, 133.4645338 34.5985484, 133.4643482 34.5989863, 133.4640495 34.5988845, 133.4640424 34.5988981, 133.4632929 34.5986723, 133.4632852 34.5986491))",,,park,田中苑,,,,,,,,,井原市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59860671358628,133.46391036393356
way,666445683,"POLYGON ((133.4553337 34.6097515, 133.455224 34.609621, 133.455472 34.6093901, 133.4552606 34.6092028, 133.4556021 34.6089217, 133.4559395 34.6090388, 133.4562729 34.6087644, 133.4564396 34.6088481, 133.4553337 34.6097515))",,,park,向町公園,,,,,,,,,井原市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.609209530456454,133.4557203000063
way,666445684,"POLYGON ((133.4827918 34.6033074, 133.4827025 34.6033829, 133.4827697 34.6033992, 133.4828362 34.6034084, 133.4828969 34.6034073, 133.4837966 34.6032899, 133.4838344 34.6032603, 133.4837356 34.6023785, 133.4837131 34.6023377, 133.4836823 34.602315, 133.4836346 34.6022966, 133.483603 34.6022982, 133.4835935 34.6023212, 133.482876 34.6024119, 133.4828649 34.6024453, 133.4828037 34.6024479, 133.4827806 34.6024075, 133.4824081 34.6024608, 133.4823701 34.6024832, 133.4823403 34.6025163, 133.4823316 34.6025444, 133.4823439 34.602784, 133.4823619 34.6028463, 133.4824171 34.6028632, 133.4826722 34.6031217, 133.4826742 34.6031922, 133.4826834 34.6032233, 133.4827918 34.6033074))",,,park,立戸公園,,,,,,,,,井原市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.60284607592655,133.4831392981098
way,667465162,"POLYGON ((133.5243972 34.5809038, 133.5242027 34.5809221, 133.5241262 34.580905, 133.5239953 34.580863, 133.5238591 34.5807989, 133.5236885 34.5806795, 133.5233918 34.5805009, 133.5217458 34.579588, 133.5216791 34.5795269, 133.5214246 34.5791938, 133.5216637 34.5790154, 133.5214084 34.578948, 133.5209547 34.5787658, 133.5206669 34.5785516, 133.5204437 34.578296, 133.5203745 34.5781596, 133.5202485 34.5779729, 133.5201977 34.5778612, 133.5202302 34.5777683, 133.5200877 34.5777073, 133.5200043 34.5776464, 133.5199071 34.5775333, 133.5198254 34.5773116, 133.5197639 34.5770889, 133.5196731 34.5769705, 133.5194165 34.5767426, 133.5192099 34.5765382, 133.5191016 34.5763279, 133.5189956 34.5761466, 133.5190022 34.5761287, 133.5186864 34.5757121, 133.5185208 34.575417, 133.5183541 34.5749679, 133.5182801 34.5747688, 133.5182193 34.5745979, 133.5182155 34.5745627, 133.5182255 34.5745282, 133.518242 34.5745043, 133.5182653 34.5744845, 133.5182937 34.57447, 133.5183335 34.5744608, 133.5183749 34.5744619, 133.5184093 34.5744714, 133.5184393 34.5744881, 133.5184628 34.5745108, 133.5184781 34.5745379, 133.5185468 34.5746734, 133.5187123 34.5749813, 133.5192694 34.5752627, 133.520023 34.5760889, 133.5205023 34.5766778, 133.520847 34.5769371, 133.521323 34.5770756, 133.5219997 34.5774571, 133.5223568 34.5774394, 133.5228495 34.5778639, 133.5229399 34.577913, 133.5230249 34.5781054, 133.5232535 34.5781433, 133.5234123 34.5781945, 133.5237357 34.5783798, 133.5238427 34.5786633, 133.5239002 34.5787179, 133.5240543 34.5789711, 133.5241828 34.5793319, 133.5242443 34.5795322, 133.524263 34.5796751, 133.5244018 34.5798149, 133.5244628 34.5804626, 133.524484 34.5805881, 133.5245267 34.5807489, 133.5245249 34.5808021, 133.524489 34.580849, 133.5244601 34.5808754, 133.5243972 34.5809038))",,,park,かさおか古代の丘スポーツ公園,,,,,,,,,笠岡市,,,,,,,,Q126453998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5782107855421,133.5217662953822
way,668881117,"POLYGON ((132.2787325 35.0325138, 132.2786109 35.0325154, 132.2785255 35.0325605, 132.2782311 35.0327984, 132.2778038 35.0331701, 132.277555 35.0332976, 132.277272 35.0334065, 132.2768105 35.0335635, 132.2767496 35.0334965, 132.2762545 35.0336089, 132.276005 35.0335943, 132.2759122 35.0333614, 132.2756253 35.0331593, 132.2754089 35.0332245, 132.2752551 35.0332027, 132.2750633 35.0329337, 132.2747784 35.0327098, 132.2747423 35.0324905, 132.2747518 35.0322526, 132.2748772 35.0320458, 132.2748848 35.0319213, 132.2750196 35.031475, 132.275031 35.0313071, 132.2749588 35.0311096, 132.2746645 35.0307224, 132.2745372 35.0306866, 132.2742627 35.0305192, 132.2742101 35.0304439, 132.2741542 35.0304005, 132.2740668 35.0303582, 132.2739478 35.0303145, 132.2737096 35.0302353, 132.2735533 35.0301474, 132.2734825 35.0300765, 132.2734858 35.0299645, 132.2735114 35.0298784, 132.2735836 35.0297571, 132.2736959 35.02964, 132.2738173 35.0295483, 132.2739332 35.0294152, 132.2739924 35.0293499, 132.2741194 35.029217, 132.274391 35.0288951, 132.2748753 35.0283523, 132.2753045 35.0279806, 132.2755248 35.0278562, 132.2756995 35.027668, 132.2757736 35.0273726, 132.2759065 35.0271113, 132.2760414 35.0268718, 132.2762617 35.0266836, 132.2769226 35.0263741, 132.2771429 35.0262528, 132.2772853 35.0260786, 132.2774391 35.0258376, 132.2776272 35.0256914, 132.2778209 35.0256323, 132.2781475 35.0257163, 132.2782843 35.0257785, 132.2783204 35.0258174, 132.2786546 35.0259029, 132.2788673 35.0259667, 132.2789756 35.0260289, 132.2791997 35.026231, 132.2796042 35.0264892, 132.2798587 35.0266898, 132.2798074 35.0268391, 132.2797428 35.0271455, 132.2797485 35.0274317, 132.2798055 35.0277893, 132.2798644 35.0281921, 132.2799251 35.0286136, 132.2799764 35.0289868, 132.2800543 35.0294471, 132.2800904 35.0297271, 132.2800942 35.0300381, 132.2800277 35.0302667, 132.2798568 35.0305824, 132.2798131 35.0306228, 132.2795548 35.0310132, 132.279382 35.0312791, 132.278911 35.0319898, 132.2788084 35.0322121, 132.2787382 35.0323086, 132.2787325 35.0325138))",,,park,菰沢公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.029691368835856,132.27720282365908
way,669115713,"POLYGON ((132.2707365 35.0361534, 132.2714661 35.036294, 132.2714419 35.0361359, 132.2716056 35.0361117, 132.2718014 35.0360744, 132.271965 35.0360173, 132.2721742 35.0359426, 132.2721796 35.0358613, 132.2721956 35.0358042, 132.2722386 35.0357427, 132.2716807 35.0351212, 132.271391 35.0353057, 132.2713722 35.0353979, 132.2712783 35.0354858, 132.2711576 35.035567, 132.2708966 35.0357055, 132.2708205 35.0357517, 132.2708496 35.0357958, 132.27074 35.0358734, 132.2706728 35.0358811, 132.2706212 35.0360766, 132.2707365 35.0361534))",,,park,浅利公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03578065324469,132.27146496714968
way,669251967,"POLYGON ((132.3470911 35.0989249, 132.3470951 35.0992069, 132.3471407 35.0995515, 132.347421 35.0995065, 132.3475953 35.0994834, 132.3477764 35.0994812, 132.3479534 35.0995295, 132.3481505 35.0995953, 132.3481117 35.0996798, 132.3481036 35.0997841, 132.3481774 35.0998477, 132.34818 35.0999256, 132.3481157 35.0999947, 132.3482028 35.1001593, 132.3482377 35.1001988, 132.3482565 35.1002646, 132.3482954 35.1003458, 132.3483638 35.1003535, 132.3487554 35.1003502, 132.3489525 35.1003316, 132.3491135 35.1003261, 132.3492073 35.1002954, 132.349265 35.1003524, 132.3493026 35.1004676, 132.3493777 35.1005192, 132.3495574 35.1004654, 132.3497094 35.1003514, 132.3497427 35.1002907, 132.3497047 35.1002291, 132.3496037 35.1002286, 132.3495296 35.1002492, 132.3494537 35.1002176, 132.3494356 35.1001641, 132.3494029 35.1000242, 132.3493959 35.099954, 132.3493778 35.0998098, 132.3493521 35.0997419, 132.3494912 35.0996871, 132.3496105 35.0996179, 132.3495153 35.0993184, 132.3494831 35.0991176, 132.3494496 35.0989355, 132.3494118 35.0987409, 132.3491961 35.0986394, 132.3491391 35.0986526, 132.3490875 35.0986608, 132.3490483 35.0986539, 132.3490328 35.0984989, 132.3489789 35.0985052, 132.3489535 35.098589, 132.3489258 35.0986381, 132.3488033 35.0986167, 132.3487093 35.0986029, 132.3485776 35.098502, 132.3485129 35.0984503, 132.3483211 35.0984365, 132.3482526 35.0984755, 132.3481825 35.0984919, 132.3481617 35.0985644, 132.3480084 35.0986917, 132.3476194 35.0987188, 132.3471449 35.0987459, 132.3470949 35.09886, 132.3470911 35.0989249))",,,park,温泉津総合運動場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.09938039302406,132.34851081359562
way,669358185,"POLYGON ((133.5981581 34.2432171, 133.5976539 34.2433856, 133.5974608 34.2436162, 133.5972355 34.2438379, 133.5966883 34.2439089, 133.5964523 34.2438823, 133.5959158 34.2440242, 133.5957532 34.2440486, 133.5954437 34.2440951, 133.595197 34.2439621, 133.5951648 34.2437581, 133.5952077 34.2435985, 133.5954437 34.2434743, 133.5957227 34.2433945, 133.5960124 34.2433767, 133.5962484 34.2434211, 133.5966668 34.243359, 133.5971496 34.2432082, 133.59745 34.2430841, 133.597729 34.2429599, 133.5977504 34.2427736, 133.5979006 34.2425608, 133.5981581 34.242481, 133.59848 34.2425696, 133.5985873 34.242614, 133.5991667 34.2425253, 133.5994885 34.2423302, 133.6002395 34.242206, 133.6008618 34.2420464, 133.6012266 34.2420198, 133.6014304 34.2421705, 133.6014304 34.2423745, 133.6011729 34.2424543, 133.6009798 34.2423745, 133.6002395 34.2426051, 133.600379 34.242818, 133.6003576 34.2429155, 133.6000464 34.2429155, 133.5999713 34.2428091, 133.5998211 34.2427648, 133.5994885 34.2428978, 133.5994027 34.2429244, 133.5990915 34.2427914, 133.5989199 34.2429421, 133.5987053 34.2432526, 133.5983942 34.2431461, 133.5981581 34.2432171))",,,park,瀬戸内海国立公園(紫雲出山),,,,,,,,,,,,,,,,,Q1140583,,,,,,,,,,,,,,,en:Setonaikai National Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.24306321849564,133.5981131280289
way,669455026,"POLYGON ((132.4038458 35.146509, 132.4042793 35.1468229, 132.4046664 35.1471222, 132.4047491 35.1471941, 132.4048318 35.1472912, 132.4049005 35.1472524, 132.4049911 35.1471884, 132.4050975 35.1471172, 132.4052418 35.1470798, 132.4053034 35.1470733, 132.4054028 35.1470884, 132.4054609 35.1471013, 132.4054882 35.1471035, 132.4055893 35.1470416, 132.4056104 35.1470416, 132.405665 35.1470949, 132.4056861 35.14711, 132.4059421 35.1470668, 132.4061158 35.1471282, 132.406237 35.1471133, 132.4064634 35.1470075, 132.4064877 35.1469926, 132.4065342 35.1470389, 132.4066211 35.1470786, 132.4066413 35.1470902, 132.4068495 35.14691, 132.406896 35.1468654, 132.4071405 35.1466605, 132.4073144 35.1465497, 132.4074183 35.1464838, 132.407456 35.1464591, 132.4075047 35.146433, 132.4076023 35.1463879, 132.407676 35.1463556, 132.4077195 35.146339, 132.4077834 35.1463153, 132.4078101 35.1463058, 132.40786 35.146292, 132.4079778 35.1462622, 132.4080767 35.1462373, 132.4081687 35.1462193, 132.408309 35.1461888, 132.4084758 35.1461633, 132.4086632 35.1461345, 132.4086368 35.1460482, 132.4086139 35.1460065, 132.4085814 35.145887, 132.40854 35.1456563, 132.4085488 35.1453973, 132.4085691 35.1451112, 132.4085697 35.145102, 132.4081967 35.145107, 132.4081172 35.1451225, 132.4080555 35.1450605, 132.4080515 35.145034, 132.4076452 35.1450654, 132.4075254 35.1450876, 132.4068944 35.1452061, 132.4068117 35.1452497, 132.4066039 35.1451547, 132.4064491 35.1451173, 132.4061869 35.1451, 132.4057681 35.1451129, 132.4054971 35.1451388, 132.405317 35.1450687, 132.4050663 35.1450784, 132.404934 35.1450522, 132.4048022 35.1449614, 132.4046653 35.1449461, 132.40466 35.1450298, 132.4046149 35.1452255, 132.4045035 35.145358, 132.4044379 35.1454239, 132.4043389 35.1455281, 132.4042282 35.1456355, 132.4041333 35.1457471, 132.4040831 35.1458447, 132.4040866 35.1460023, 132.404075 35.1461249, 132.4041274 35.1462076, 132.4040781 35.1462767, 132.403963 35.1464049, 132.4038458 35.146509))",,,park,仁摩健康公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.14601477740752,132.40614474480947
